고유번호,구코드,법정동코드,동명,위도,경도,노상/노외/부설/주차장구분
1009736,11215,10100,중곡동,37.556409,127.084702,3
1009738,11215,10100,중곡동,37.557255,127.083768,3
1009742,11215,10100,중곡동,37.557323,127.083481,3
1899492,11215,10100,중곡동,37.55895046,127.09275248,3
1009744,11215,10100,중곡동,37.558065,127.083402,3
1899494,11215,10100,중곡동,37.55934531,127.09290309,3
1899496,11215,10100,중곡동,37.55610714,127.09020312,3
1899497,11215,10100,중곡동,37.55617668,127.09028331,3
1899721,11215,10100,중곡동,37.55539286,127.09134113,3
1899722,11215,10100,중곡동,37.55529525,127.09130734,3
1899723,11215,10100,중곡동,37.55543931,127.09167699,3
1899724,11215,10100,중곡동,37.55530328,127.09152819,3
1899725,11215,10100,중곡동,37.55535103,127.09180842,3
1899726,11215,10100,중곡동,37.55516177,127.09162816,3
1899727,11215,10100,중곡동,37.55519352,127.09202964,3
1899729,11215,10100,중곡동,37.55499625,127.09193289,3
1899730,11215,10100,중곡동,37.55745903,127.08999067,3
1899731,11215,10100,중곡동,37.55755351,127.09010158,3
1899732,11215,10100,중곡동,37.55756504,127.09029987,3
1899734,11215,10100,중곡동,37.55747071,127.09043011,3
1899735,11215,10100,중곡동,37.56026471,127.08932921,3
1899736,11215,10100,중곡동,37.56035885,127.089572,3
1899738,11215,10100,중곡동,37.56023272,127.08942246,3
1899739,11215,10100,중곡동,37.56018398,127.08956171,3
1899740,11215,10100,중곡동,37.56012254,127.0897398,3
1899743,11215,10100,중곡동,37.56065755,127.08918023,3
1899744,11215,10100,중곡동,37.55886476,127.08992459,3
1899745,11215,10100,중곡동,37.55869538,127.08970541,3
1899746,11215,10100,중곡동,37.55863891,127.08953946,3
1899747,11215,10100,중곡동,37.5588157,127.08937324,3
1899748,11215,10100,중곡동,37.55866368,127.08935679,3
1010143,11215,10100,중곡동,37.569281,127.081183,3
1899953,11215,10200,능동,37.55263978,127.08689513,3
1010145,11215,10100,중곡동,37.569383,127.080901,3
1899954,11215,10200,능동,37.5524543,127.08887438,3
1010147,11215,10100,중곡동,37.569767,127.080348,3
1899955,11215,10200,능동,37.55249965,127.08497263,3
1899956,11215,10200,능동,37.5525678,127.08482285,3
1010150,11215,10100,중곡동,37.569546,127.079715,3
1010151,11215,10100,중곡동,37.569556,127.080164,3
1899959,11215,10200,능동,37.55253663,127.08536121,3
1899960,11215,10200,능동,37.55324707,127.08489922,3
1899961,11215,10200,능동,37.55320608,127.08500836,3
1899962,11215,10200,능동,37.55312465,127.08521911,3
1899964,11215,10200,능동,37.55302926,127.08612026,3
1899965,11215,10200,능동,37.55292134,127.08606041,3
1899966,11215,10200,능동,37.55281763,127.08598514,3
1899967,11215,10200,능동,37.55271073,127.08591376,3
1899969,11215,10200,능동,37.5524232,127.08578722,3
1899970,11215,10200,능동,37.55232965,127.08573177,3
1899973,11215,10200,능동,37.55280306,127.08648373,3
1899975,11215,10200,능동,37.55329927,127.08236251,3
1899976,11215,10200,능동,37.5533417,127.0822034,3
1899977,11215,10200,능동,37.55337779,127.08205787,3
1899978,11215,10200,능동,37.55341414,127.08243367,3
1899980,11215,10200,능동,37.55353402,127.0821434,3
1899981,11215,10200,능동,37.55368248,127.08223133,3
1899982,11215,10200,능동,37.553626,127.08238025,3
1900124,11215,10200,능동,37.5529996,127.08514063,3
1900125,11215,10200,능동,37.55291805,127.08472693,3
1900127,11215,10200,능동,37.55272942,127.08470809,3
1900129,11215,10200,능동,37.55261485,127.08467678,3
1900130,11215,10200,능동,37.55313462,127.08422117,3
1900131,11215,10200,능동,37.55301957,127.08397483,3
1900133,11215,10200,능동,37.55283846,127.08395135,3
1900134,11215,10200,능동,37.55311936,127.08377382,3
1900135,11215,10200,능동,37.55297902,127.08368801,3
1900136,11215,10200,능동,37.55517549,127.08064862,3
1900138,11215,10200,능동,37.55558597,127.08111783,3
1900139,11215,10200,능동,37.55509796,127.07887385,3
1900140,11215,10200,능동,37.55461567,127.0787807,3
1900141,11215,10200,능동,37.55502841,127.07934578,3
1900142,11215,10200,능동,37.55426458,127.0789502,3
1900145,11215,10200,능동,37.55458651,127.07963573,3
1900146,11215,10200,능동,37.55442304,127.08087606,3
1900149,11215,10200,능동,37.5545105,127.08030511,3
1900150,11215,10200,능동,37.55246723,127.08474152,3
1900152,11215,10200,능동,37.55371992,127.07857764,3
1900153,11215,10200,능동,37.55382467,127.07978244,3
1900154,11215,10200,능동,37.5542709,127.08232805,3
1900156,11215,10200,능동,37.55268836,127.08108652,3
1900157,11215,10200,능동,37.55487046,127.08063,3
1900279,11215,10200,능동,37.55531869,127.08028042,3
1900282,11215,10200,능동,37.55443381,127.07854739,3
1900284,11215,10200,능동,37.55382598,127.08305552,3
1900285,11215,10200,능동,37.55371997,127.08334979,3
1900286,11215,10200,능동,37.55394287,127.08343731,3
1900287,11215,10200,능동,37.55385454,127.08367846,3
1900288,11215,10200,능동,37.55395302,127.08374516,3
1900290,11215,10200,능동,37.55438239,127.08353684,3
1900291,11215,10200,능동,37.554586,127.08301136,3
1900292,11215,10200,능동,37.55448791,127.08286569,3
1900293,11215,10200,능동,37.5530351,127.08354422,3
1900294,11215,10200,능동,37.55308834,127.08340766,3
1900295,11215,10200,능동,37.55332324,127.08370302,3
1900297,11215,10200,능동,37.55435699,127.08577848,3
1900298,11215,10200,능동,37.55427252,127.08595172,3
1900299,11215,10200,능동,37.55415391,127.08625779,3
1900303,11215,10200,능동,37.55381426,127.08642538,3
1900304,11215,10200,능동,37.55351898,127.08166771,3
1900305,11215,10200,능동,37.55310775,127.0813796,3
1900306,11215,10200,능동,37.55299716,127.08160081,3
1900308,11215,10200,능동,37.55272792,127.08150054,3
1900309,11215,10200,능동,37.55231932,127.08479243,3
1900310,11215,10200,능동,37.55218459,127.08502383,3
1901231,11215,10300,구의동,37.55317452,127.09434134,3
1901232,11215,10300,구의동,37.55286489,127.09431602,3
1901233,11215,10300,구의동,37.54028786,127.0856866,3
1901234,11215,10300,구의동,37.54025935,127.08580633,3
1901235,11215,10300,구의동,37.54030903,127.08518298,3
1901236,11215,10300,구의동,37.5402695,127.08532193,3
1901238,11215,10300,구의동,37.54010152,127.0854039,3
1901239,11215,10300,구의동,37.54013472,127.08574265,3
1901241,11215,10300,구의동,37.53974671,127.08519964,3
1901243,11215,10300,구의동,37.53978787,127.08559213,3
1901244,11215,10300,구의동,37.5409157,127.08652975,3
1901245,11215,10300,구의동,37.54390069,127.08994125,3
1901246,11215,10300,구의동,37.5439352,127.08951876,3
1901248,11215,10300,구의동,37.54376272,127.08948005,3
1901250,11215,10300,구의동,37.54365578,127.08926694,3
1901251,11215,10300,구의동,37.54423063,127.0886911,3
974104,11215,10500,자양동,37.531322,127.077786,3
974113,11215,10100,중곡동,37.557549,127.091922,3
1901252,11215,10300,구의동,37.54425275,127.08883086,3
974122,11215,10100,중곡동,37.558921,127.088625,3
1901253,11215,10300,구의동,37.54067432,127.08640464,3
973874,11215,10100,중곡동,37.553857,127.089433,3
974389,11215,10500,자양동,37.53236,127.077001,3
992186,11215,10300,구의동,37.546827,127.088159,3
1901342,11215,10300,구의동,37.54166819,127.08708072,3
1901343,11215,10300,구의동,37.54135705,127.08756423,3
1901344,11215,10300,구의동,37.54155218,127.0877968,3
1901345,11215,10300,구의동,37.54153167,127.0879563,3
1901346,11215,10300,구의동,37.54145348,127.08808089,3
1901347,11215,10300,구의동,37.54152705,127.08857374,3
1901349,11215,10300,구의동,37.54134342,127.08870809,3
1901350,11215,10300,구의동,37.54138035,127.08855296,3
1901351,11215,10300,구의동,37.54140455,127.08840631,3
1901352,11215,10300,구의동,37.53914356,127.08405968,3
1901353,11215,10300,구의동,37.53905855,127.08418804,3
1901355,11215,10300,구의동,37.53878272,127.08412199,3
1901356,11215,10300,구의동,37.5391586,127.0843311,3
1901402,11215,10300,구의동,37.5398771,127.08703661,3
1901403,11215,10300,구의동,37.54012781,127.08762549,3
1901404,11215,10300,구의동,37.54019936,127.08780981,3
1901406,11215,10300,구의동,37.54039512,127.087684,3
1901408,11215,10300,구의동,37.54048261,127.08789642,3
1901409,11215,10300,구의동,37.54059905,127.08795803,3
1901411,11215,10300,구의동,37.54201992,127.0817707,3
1901413,11215,10300,구의동,37.5420622,127.08197582,3
1901415,11215,10300,구의동,37.54175734,127.08234123,3
1901416,11215,10300,구의동,37.54294582,127.08243636,3
1901417,11215,10300,구의동,37.54215935,127.08290242,3
1901418,11215,10300,구의동,37.54226531,127.08296717,3
1901419,11215,10300,구의동,37.54272708,127.08310832,3
1901421,11215,10300,구의동,37.543487,127.08203931,3
1901422,11215,10300,구의동,37.54352964,127.08239298,3
1901424,11215,10300,구의동,37.54483769,127.08546151,3
1901426,11215,10300,구의동,37.54399086,127.08644522,3
1901427,11215,10300,구의동,37.54447011,127.08691759,3
1901430,11215,10300,구의동,37.54045928,127.08933853,3
1901431,11215,10300,구의동,37.54190612,127.08758429,3
1901432,11215,10300,구의동,37.54209926,127.08888856,3
1901434,11215,10300,구의동,37.54281206,127.08941105,3
1901442,11215,10300,구의동,37.54194491,127.0894864,3
1901443,11215,10300,구의동,37.54181082,127.08965701,3
1901444,11215,10300,구의동,37.54180295,127.08905544,3
1901445,11215,10300,구의동,37.54209563,127.08428321,3
1901446,11215,10300,구의동,37.53804932,127.08738147,3
1901447,11215,10300,구의동,37.54249902,127.08854813,3
1901448,11215,10300,구의동,37.54218524,127.08455064,3
1901449,11215,10300,구의동,37.53898177,127.08768683,3
990932,11215,10300,구의동,37.5493311,127.0882411,3
1901450,11215,10300,구의동,37.54440372,127.08378304,3
1901452,11215,10300,구의동,37.54033557,127.08802497,3
990941,11215,10300,구의동,37.548903,127.09169,3
1901454,11215,10300,구의동,37.54030178,127.08832346,3
1901455,11215,10300,구의동,37.54027722,127.08846141,3
990946,11215,10300,구의동,37.5520062,127.0932607,3
1901456,11215,10300,구의동,37.54010223,127.08843524,3
1901457,11215,10300,구의동,37.54011743,127.0883341,3
990967,11215,10300,구의동,37.552666,127.091959,3
990970,11215,10300,구의동,37.552157,127.093369,3
1898122,11215,10100,중곡동,37.56566659,127.08088771,3
1898123,11215,10100,중곡동,37.56527618,127.08061296,3
1898125,11215,10100,중곡동,37.56535854,127.08048283,3
1898127,11215,10100,중곡동,37.56575441,127.08064584,3
1004861,11215,10100,중곡동,37.55912,127.07789,3
1898129,11215,10100,중곡동,37.56842584,127.0871445,3
1898130,11215,10100,중곡동,37.56838696,127.0872681,3
1898131,11215,10100,중곡동,37.56839739,127.08769254,3
1898133,11215,10100,중곡동,37.56927262,127.08697072,3
1898134,11215,10100,중곡동,37.56945176,127.08696922,3
1898135,11215,10100,중곡동,37.56956862,127.08714209,3
1898138,11215,10100,중곡동,37.56144955,127.09068674,3
1898139,11215,10100,중곡동,37.56352468,127.08775279,3
1898140,11215,10100,중곡동,37.56108684,127.08764695,3
1898141,11215,10100,중곡동,37.56110886,127.08781527,3
1898142,11215,10100,중곡동,37.56113113,127.08798608,3
1898143,11215,10100,중곡동,37.56115281,127.08819383,3
991156,11215,10300,구의동,37.551915,127.091395,3
1898335,11215,10100,중곡동,37.56353036,127.08341283,3
1898336,11215,10100,중곡동,37.56340379,127.08331129,3
1898337,11215,10100,중곡동,37.56330354,127.08344398,3
1898338,11215,10100,중곡동,37.56315252,127.08336114,3
1898339,11215,10100,중곡동,37.56329092,127.08324878,3
1898341,11215,10100,중곡동,37.56304423,127.08312188,3
1898342,11215,10100,중곡동,37.56300032,127.08326654,3
1898343,11215,10100,중곡동,37.56366284,127.08341939,3
1898345,11215,10100,중곡동,37.56159968,127.08707965,3
1898346,11215,10100,중곡동,37.56976616,127.08174898,3
1898347,11215,10100,중곡동,37.56960647,127.07973147,3
1898350,11215,10100,중곡동,37.56814629,127.08195756,3
1898351,11215,10100,중곡동,37.56813489,127.08165729,3
1898352,11215,10100,중곡동,37.56831382,127.08161571,3
1898354,11215,10100,중곡동,37.56967055,127.08412099,3
1898355,11215,10100,중곡동,37.5696131,127.08445559,3
991245,11215,10300,구의동,37.552906,127.095076,3
1898356,11215,10100,중곡동,37.56936799,127.08447244,3
991249,11215,10300,구의동,37.552455,127.09438,3
991275,11215,10300,구의동,37.554543,127.09504,3
1898583,11215,10100,중곡동,37.56914671,127.08280896,3
1898584,11215,10100,중곡동,37.56964625,127.08261259,3
991282,11215,10300,구의동,37.5504908,127.0889609,3
1898585,11215,10100,중곡동,37.56963801,127.0817022,3
1898586,11215,10100,중곡동,37.56864357,127.08260409,3
1898587,11215,10100,중곡동,37.56908553,127.08240389,3
1898589,11215,10100,중곡동,37.56986294,127.07983319,3
1898591,11215,10100,중곡동,37.57022169,127.08001026,3
1898592,11215,10100,중곡동,37.56948467,127.08237073,3
1898593,11215,10100,중곡동,37.56809277,127.08146933,3
1898595,11215,10100,중곡동,37.56805808,127.08123093,3
1898804,11215,10100,중곡동,37.5676608,127.08724528,3
1898805,11215,10100,중곡동,37.56753248,127.08650931,3
1899053,11215,10100,중곡동,37.57036424,127.08457488,3
1899054,11215,10100,중곡동,37.57086906,127.08170836,3
1899055,11215,10100,중곡동,37.56587792,127.08337266,3
1899056,11215,10100,중곡동,37.56739501,127.08604881,3
1899057,11215,10100,중곡동,37.56666284,127.08688562,3
1899058,11215,10100,중곡동,37.57046759,127.08460218,3
1899059,11215,10100,중곡동,37.57080926,127.08524657,3
1899060,11215,10100,중곡동,37.57006338,127.08573882,3
1899063,11215,10100,중곡동,37.57021995,127.08435855,3
1899064,11215,10100,중곡동,37.56948736,127.08390503,3
1899246,11215,10100,중곡동,37.55746496,127.08406839,3
1899247,11215,10100,중곡동,37.55870038,127.08703777,3
1899248,11215,10100,중곡동,37.55928732,127.08616514,3
1899249,11215,10100,중곡동,37.5590378,127.08644394,3
1899250,11215,10100,중곡동,37.55897117,127.0865028,3
1899251,11215,10100,중곡동,37.55887113,127.08656851,3
1899252,11215,10100,중곡동,37.56208593,127.0846232,3
1899253,11215,10100,중곡동,37.56218903,127.08495117,3
1899255,11215,10100,중곡동,37.55790901,127.08593318,3
1899257,11215,10100,중곡동,37.56239896,127.08268882,3
1899258,11215,10100,중곡동,37.56255518,127.08274751,3
1899260,11215,10100,중곡동,37.56266877,127.08303219,3
1899261,11215,10100,중곡동,37.56242444,127.08307942,3
1899262,11215,10100,중곡동,37.56236092,127.08326616,3
1899263,11215,10100,중곡동,37.56261743,127.08318137,3
1899265,11215,10100,중곡동,37.56254235,127.08336951,3
1899266,11215,10100,중곡동,37.56285645,127.08328997,3
1899267,11215,10100,중곡동,37.56298872,127.08339781,3
1899268,11215,10100,중곡동,37.56277636,127.08324201,3
1899498,11215,10100,중곡동,37.55596742,127.09041114,3
1899499,11215,10100,중곡동,37.55576401,127.08984489,3
1899500,11215,10100,중곡동,37.55538073,127.0901013,3
1009072,11215,10300,구의동,37.553088,127.094235,3
1009073,11215,10300,구의동,37.553705,127.094596,3
1009075,11215,10300,구의동,37.554591,127.093396,3
1009076,11215,10300,구의동,37.5545,127.093992,3
1899501,11215,10100,중곡동,37.55566802,127.09026747,3
1899502,11215,10100,중곡동,37.55689121,127.09025414,3
1899503,11215,10100,중곡동,37.55452569,127.0890774,3
1899504,11215,10100,중곡동,37.55443592,127.08911903,3
1899505,11215,10100,중곡동,37.55668908,127.08952205,3
1899506,11215,10100,중곡동,37.55651977,127.08924004,3
1899507,11215,10100,중곡동,37.55672109,127.08920582,3
1899508,11215,10100,중곡동,37.55742966,127.08949101,3
1899509,11215,10100,중곡동,37.55724144,127.08952969,3
1899510,11215,10100,중곡동,37.55733828,127.08939464,3
1899749,11215,10100,중곡동,37.55877971,127.08920135,3
1899750,11215,10100,중곡동,37.55850246,127.09151464,3
1899751,11215,10100,중곡동,37.55838231,127.09144338,3
1899753,11215,10100,중곡동,37.55839189,127.09119494,3
1899755,11215,10100,중곡동,37.55817543,127.09030965,3
1899756,11215,10100,중곡동,37.55809068,127.09101574,3
1899757,11215,10100,중곡동,37.55830189,127.09071462,3
1899759,11215,10100,중곡동,37.5580718,127.08993367,3
1899760,11215,10100,중곡동,37.5583798,127.08953913,3
1009530,11215,10100,중곡동,37.562442,127.08322,3
1009533,11215,10100,중곡동,37.562528,127.083264,3
1899762,11215,10100,중곡동,37.5592605,127.09284952,3
1899764,11215,10100,중곡동,37.56117597,127.09533819,3
1009544,11215,10100,중곡동,37.561012,127.082556,3
1899765,11215,10100,중곡동,37.56143544,127.09568651,3
1899766,11215,10100,중곡동,37.56159016,127.09573236,3
1899767,11215,10100,중곡동,37.56208886,127.09591162,3
1899768,11215,10100,중곡동,37.55889061,127.09543466,3
1899769,11215,10100,중곡동,37.55989726,127.09597253,3
1899770,11215,10100,중곡동,37.56477734,127.08813221,3
1899985,11215,10200,능동,37.55340444,127.08269269,3
1899986,11215,10200,능동,37.55348898,127.08275601,3
1900158,11215,10200,능동,37.5526362,127.07783204,3
1900159,11215,10200,능동,37.55232618,127.07799534,3
1900160,11215,10200,능동,37.55221351,127.07795124,3
1900161,11215,10200,능동,37.55374422,127.08016356,3
1900162,11215,10200,능동,37.553321,127.08624806,3
1900165,11215,10200,능동,37.55232902,127.08810872,3
1010169,11215,10100,중곡동,37.566502,127.080709,3
1900166,11215,10200,능동,37.55250462,127.08862171,3
1010171,11215,10100,중곡동,37.565227,127.080671,3
1900167,11215,10200,능동,37.55271745,127.08878,3
1900168,11215,10200,능동,37.55292915,127.0885846,3
1900169,11215,10200,능동,37.5533263,127.08819562,3
1900311,11215,10200,능동,37.55226876,127.08509667,3
1900312,11215,10200,능동,37.55240164,127.08491409,3
1900313,11215,10200,능동,37.55388446,127.08694911,3
1900314,11215,10200,능동,37.55372557,127.08682625,3
1900315,11215,10200,능동,37.55343176,127.08665495,3
1900316,11215,10200,능동,37.55336955,127.0868083,3
1900317,11215,10200,능동,37.55325138,127.08675784,3
1900318,11215,10200,능동,37.55329869,127.08696978,3
1900319,11215,10200,능동,37.55322658,127.08696006,3
1901357,11215,10300,구의동,37.53932492,127.08433886,3
1901358,11215,10300,구의동,37.53930749,127.08449254,3
1901359,11215,10300,구의동,37.53823015,127.084859,3
1901435,11215,10300,구의동,37.54253789,127.08935351,3
1901436,11215,10300,구의동,37.54252024,127.08962707,3
1901437,11215,10300,구의동,37.54234637,127.08930411,3
1901438,11215,10300,구의동,37.54220764,127.08940038,3
1901439,11215,10300,구의동,37.54217986,127.08953167,3
1901441,11215,10300,구의동,37.54200314,127.08918738,3
1901458,11215,10300,구의동,37.54013207,127.08823554,3
1901459,11215,10300,구의동,37.54017965,127.08801747,3
1901461,11215,10300,구의동,37.53994791,127.08795755,3
1901462,11215,10300,구의동,37.53998345,127.08814401,3
1901464,11215,10300,구의동,37.54070536,127.08628935,3
1901465,11215,10300,구의동,37.54170921,127.0858053,3
1901468,11215,10300,구의동,37.54115436,127.08887159,3
1901469,11215,10300,구의동,37.54104594,127.08884709,3
1901471,11215,10300,구의동,37.54030434,127.08880025,3
1901472,11215,10300,구의동,37.54017889,127.0886521,3
1901473,11215,10300,구의동,37.54003754,127.08861902,3
1901492,11215,10300,구의동,37.54035765,127.08440043,3
1901493,11215,10300,구의동,37.55341879,127.09878718,3
1901495,11215,10300,구의동,37.55466756,127.097238,3
1901496,11215,10300,구의동,37.55461014,127.09690686,3
1901497,11215,10300,구의동,37.55479763,127.09690602,3
1901498,11215,10300,구의동,37.5549346,127.09677684,3
1901499,11215,10300,구의동,37.55491985,127.09660626,3
1901500,11215,10300,구의동,37.55488213,127.09615258,3
1901501,11215,10300,구의동,37.55495686,127.09601012,3
1901502,11215,10300,구의동,37.55526858,127.09554596,3
1901503,11215,10300,구의동,37.55572471,127.09566931,3
1901504,11215,10300,구의동,37.55613162,127.09535727,3
1901505,11215,10300,구의동,37.55598225,127.09514217,3
1898147,11215,10100,중곡동,37.56089285,127.08859605,3
1898148,11215,10100,중곡동,37.56087235,127.08842636,3
1898150,11215,10100,중곡동,37.56021191,127.08214577,3
1898152,11215,10100,중곡동,37.56003503,127.08198873,3
1898153,11215,10100,중곡동,37.56027384,127.08173781,3
1898154,11215,10100,중곡동,37.56010232,127.08172132,3
1898155,11215,10100,중곡동,37.55993111,127.08193772,3
1898157,11215,10100,중곡동,37.55986463,127.08167114,3
1898158,11215,10100,중곡동,37.55972494,127.08183222,3
1898160,11215,10100,중곡동,37.55979632,127.08140825,3
1898357,11215,10100,중곡동,37.56925525,127.08464309,3
1898358,11215,10100,중곡동,37.56925453,127.08477567,3
1898359,11215,10100,중곡동,37.56938104,127.08479774,3
1898360,11215,10100,중곡동,37.56964201,127.08503956,3
1898361,11215,10100,중곡동,37.57002228,127.08510873,3
1898362,11215,10100,중곡동,37.56954492,127.08351327,3
1898363,11215,10100,중곡동,37.57044641,127.08491771,3
1898365,11215,10100,중곡동,37.57090692,127.08525195,3
991017,11215,10300,구의동,37.5473707,127.086468,3
1898596,11215,10100,중곡동,37.56803973,127.08110945,3
1898597,11215,10100,중곡동,37.56794641,127.08043706,3
1898598,11215,10100,중곡동,37.5688036,127.08148507,3
1898599,11215,10100,중곡동,37.56915891,127.08053819,3
1898601,11215,10100,중곡동,37.56931302,127.08008311,3
1898603,11215,10100,중곡동,37.55595653,127.08732427,3
982300,11215,10200,능동,37.554563,127.08323,3
982303,11215,10500,자양동,37.540013,127.065934,3
982314,11215,10500,자양동,37.534788,127.062228,3
982320,11215,10200,능동,37.5556651,127.0796516,3
982328,11215,10200,능동,37.5541626,127.082169,3
982331,11215,10200,능동,37.553085,127.085412,3
1898605,11215,10100,중곡동,37.55613147,127.08723723,3
1898606,11215,10100,중곡동,37.55606212,127.08700613,3
1898806,11215,10100,중곡동,37.56740043,127.0865299,3
991194,11215,10300,구의동,37.555194,127.094609,3
1898807,11215,10100,중곡동,37.56717217,127.086553,3
991216,11215,10300,구의동,37.5467639,127.0911541,3
1898808,11215,10100,중곡동,37.56740628,127.08672183,3
991225,11215,10300,구의동,37.552438,127.090202,3
991231,11215,10300,구의동,37.5477538,127.0875766,3
984403,11215,10300,구의동,37.540151,127.083787,3
984426,11215,10300,구의동,37.539591,127.085468,3
984461,11215,10300,구의동,37.539178,127.088394,3
1900648,11215,10200,능동,37.55381474,127.0849973,3
1900649,11215,10200,능동,37.55371188,127.08492828,3
1900650,11215,10200,능동,37.55352029,127.08482813,3
689599,11215,10300,구의동,37.553072,127.096525,3
991406,11215,10300,구의동,37.552284,127.091717,3
991407,11215,10300,구의동,37.547637,127.085938,3
1900652,11215,10200,능동,37.553815,127.0848012,3
1900653,11215,10200,능동,37.5538704,127.084659,3
992234,11215,10300,구의동,37.5507627,127.0922997,3
1900654,11215,10200,능동,37.55219285,127.08525193,3
1900655,11215,10200,능동,37.55242488,127.08537362,3
991233,11215,10300,구의동,37.547085,127.090902,3
1900657,11215,10200,능동,37.55670709,127.07972672,3
1900658,11215,10200,능동,37.55659357,127.07955266,3
1900660,11215,10200,능동,37.55660956,127.08000911,3
1900661,11215,10200,능동,37.55655092,127.08016555,3
1900663,11215,10200,능동,37.55639717,127.07965731,3
989856,11215,10300,구의동,37.542611,127.081883,3
989859,11215,10300,구의동,37.542467,127.08985,3
989868,11215,10300,구의동,37.543786,127.082573,3
989895,11215,10300,구의동,37.541459,127.087184,3
1899988,11215,10200,능동,37.55201676,127.08586941,3
1899989,11215,10200,능동,37.55180328,127.08560853,3
1900170,11215,10200,능동,37.55343317,127.08786595,3
1900320,11215,10200,능동,37.5534905,127.08725007,3
1900321,11215,10200,능동,37.55319295,127.08709578,3
1900322,11215,10200,능동,37.55313535,127.08724184,3
1900323,11215,10200,능동,37.55312672,127.08743723,3
1901474,11215,10300,구의동,37.53989609,127.08858525,3
1901475,11215,10300,구의동,37.53975483,127.08855107,3
1898367,11215,10100,중곡동,37.55596737,127.08520569,3
1898368,11215,10100,중곡동,37.55570817,127.08483793,3
1898369,11215,10100,중곡동,37.55603157,127.08505602,3
1898370,11215,10100,중곡동,37.55557719,127.08476756,3
1898371,11215,10100,중곡동,37.55546388,127.08489581,3
1898809,11215,10100,중곡동,37.56750592,127.0870078,3
1898810,11215,10100,중곡동,37.56709914,127.08728874,3
1898811,11215,10100,중곡동,37.56732469,127.08728955,3
1898812,11215,10100,중곡동,37.5673062,127.08739985,3
982356,11215,10500,자양동,37.539026,127.066625,3
982359,11215,10200,능동,37.554332,127.0797907,3
982393,11215,10200,능동,37.552007,127.07757,3
982395,11215,10500,자양동,37.540888,127.065459,3
1900754,11215,10300,구의동,37.53899498,127.08620634,3
1900755,11215,10300,구의동,37.53881069,127.08637559,3
982444,11215,10500,자양동,37.534715,127.060885,3
982448,11215,10500,자양동,37.539465,127.067901,3
982467,11215,10500,자양동,37.538475,127.063271,3
989188,11215,10700,화양동,37.54376,127.065902,3
989246,11215,10700,화양동,37.5422063,127.0712332,3
1899271,11215,10100,중곡동,37.56125972,127.08701708,3
1899272,11215,10100,중곡동,37.56104035,127.08688131,3
1899273,11215,10100,중곡동,37.56106343,127.08705213,3
1899274,11215,10100,중곡동,37.5607421,127.08711784,3
1899276,11215,10100,중곡동,37.56218771,127.08743032,3
1899277,11215,10100,중곡동,37.57077603,127.08182541,3
1899278,11215,10100,중곡동,37.56883931,127.08271156,3
1899280,11215,10100,중곡동,37.56880001,127.08206169,3
1899991,11215,10200,능동,37.55227012,127.08588259,3
1899992,11215,10200,능동,37.55163038,127.08606557,3
1899993,11215,10200,능동,37.55168736,127.08641023,3
1899994,11215,10200,능동,37.55185709,127.08689456,3
1899995,11215,10200,능동,37.5546108,127.08508936,3
1899996,11215,10200,능동,37.55454604,127.08535445,3
1899997,11215,10200,능동,37.55440906,127.08524363,3
1901476,11215,10300,구의동,37.53960916,127.08851837,3
1902565,11215,10300,구의동,37.540563,127.09289673,3
1902566,11215,10300,구의동,37.54067081,127.0929107,3
1902567,11215,10300,구의동,37.54080126,127.0928557,3
1902568,11215,10300,구의동,37.54067691,127.09281176,3
1028644,11215,10300,구의동,37.5398771,127.0914416,3
1028668,11215,10500,자양동,37.531806,127.082041,3
1028681,11215,10500,자양동,37.53082,127.080044,3
1028683,11215,10500,자양동,37.530395,127.084127,3
1028772,11215,10900,군자동,37.5579884,127.0753071,3
1903477,11215,10300,구의동,37.53603237,127.08998105,3
1903478,11215,10300,구의동,37.53596283,127.08949228,3
1903479,11215,10300,구의동,37.53644498,127.0906052,3
1903480,11215,10300,구의동,37.53654055,127.09054232,3
1903482,11215,10300,구의동,37.53665221,127.09052561,3
1903483,11215,10300,구의동,37.53724957,127.09088164,3
1903484,11215,10300,구의동,37.53736338,127.09097812,3
1903485,11215,10300,구의동,37.53737311,127.09110375,3
1903487,11215,10300,구의동,37.53557093,127.08964236,3
1903488,11215,10300,구의동,37.534615,127.0904143,3
1903489,11215,10300,구의동,37.53544307,127.09178208,3
689611,11215,10300,구의동,37.5349417,127.09125929,3
1903492,11215,10300,구의동,37.54207195,127.09444081,3
1903494,11215,10300,구의동,37.54179486,127.09471311,3
1903495,11215,10300,구의동,37.54158133,127.09492232,3
1903497,11215,10300,구의동,37.54117058,127.09531164,3
973393,11215,10900,군자동,37.55672,127.073462,3
1904643,11215,10500,자양동,37.53520797,127.0788563,3
1904645,11215,10500,자양동,37.53467773,127.0812113,3
1904646,11215,10500,자양동,37.53446789,127.08125711,3
1904647,11215,10500,자양동,37.53436897,127.08114494,3
1904648,11215,10500,자양동,37.53423197,127.08099743,3
1904649,11215,10500,자양동,37.53412662,127.08087785,3
1904651,11215,10500,자양동,37.53384648,127.08056721,3
1904652,11215,10500,자양동,37.53369376,127.08096461,3
1904653,11215,10500,자양동,37.53391393,127.08120045,3
1904654,11215,10500,자양동,37.53402268,127.08132064,3
1904657,11215,10500,자양동,37.53429992,127.0814305,3
